instance	g	runs	mean_solution	std_solution	best_solution	mean_time	std_time	best_time	gurobi_solution	gurobi_time	gurobi_status	gap_gurobi_percent	faster_than_gurobi	UB	gap_UB_percent
ftv140	8	10	2447.20	22.24	2422.00	58.0030	1.5437	56.5000	2255.0	19.4	OPTIMAL	7.4058	False	2264.0	6.9788
ftv150	2	10	2732.00	10.70	2719.00	77.9620	0.3799	77.0500	2543.0	29.7	OPTIMAL	6.9210	False	2544.0	6.8789
ftv150	5	10	2722.90	14.90	2689.00	92.9970	1.0984	91.7600	2543.0	24.0	OPTIMAL	5.7413	False	2551.0	5.4096
ftv150	8	10	2754.60	37.18	2692.00	88.7920	2.3358	86.3300	2543.0	27.5	OPTIMAL	5.8592	False	2544.0	5.8176
ftv160	2	10	2689.60	36.24	2662.00	95.6050	1.3550	93.6900	2528.0	35.4	OPTIMAL	5.3006	False	2528.0	5.3006
ftv160	5	10	2703.50	29.41	2655.00	110.7460	0.7559	109.4600	2528.0	30.4	OPTIMAL	5.0237	False	2530.0	4.9407
ftv160	8	10	2765.90	35.59	2721.00	99.2440	1.3326	97.7000	2528.0	38.9	OPTIMAL	7.6345	False	2530.0	7.5494
ftv170	2	10	2900.30	39.60	2813.00	124.8260	0.8205	123.3800	2660.0	23.0	OPTIMAL	5.7519	False	2660.0	5.7519
ftv170	5	10	2928.50	36.98	2831.00	150.5920	1.1166	149.0800	2660.0	25.0	OPTIMAL	6.4286	False	2660.0	6.4286
ftv170	8	10	2944.80	120.53	2679.00	131.8460	0.9505	130.3300	2660.0	27.2	OPTIMAL	0.7143	False	2660.0	0.7143
ftv33	2	10	1083.00	0.00	1083.00	0.1720	0.0079	0.1600	1083.0	0.2	OPTIMAL	0.0000	True	1083.0	0.0000
ftv33	5	10	1083.00	0.00	1083.00	0.1990	0.0074	0.1800	1083.0	0.2	OPTIMAL	0.0000	True	1083.0	0.0000
ftv33	8	10	1228.00	0.00	1228.00	0.2960	0.0084	0.2800	1148.0	0.3	OPTIMAL	6.9686	True	1148.0	6.9686
ftv35	2	10	1162.00	2.11	1161.00	0.1810	0.0032	0.1800	1161.0	0.3	OPTIMAL	0.0000	True	1161.0	0.0000
ftv35	5	10	1161.00	0.00	1161.00	0.2260	0.0084	0.2100	1161.0	0.3	OPTIMAL	0.0000	True	1165.0	-0.3433
ftv35	8	10	1189.00	0.00	1189.00	0.1570	0.0048	0.1500	1189.0	0.6	OPTIMAL	0.0000	True	1189.0	0.0000
ftv38	2	10	1185.00	0.00	1185.00	0.3220	0.0063	0.3100	1185.0	0.6	OPTIMAL	0.0000	True	1185.0	0.0000
ftv38	5	10	1185.00	0.00	1185.00	0.2660	0.0097	0.2500	1185.0	0.5	OPTIMAL	0.0000	True	1185.0	0.0000
ftv38	8	10	1239.00	0.00	1239.00	0.2960	0.0070	0.2800	1219.0	0.6	OPTIMAL	1.6407	True	1225.0	1.1429
ftv44	2	10	1273.50	1.58	1269.00	0.4290	0.0032	0.4200	1269.0	0.8	OPTIMAL	0.0000	True	1269.0	0.0000
ftv44	5	10	1269.60	1.26	1269.00	0.5370	0.0134	0.5200	1269.0	0.9	OPTIMAL	0.0000	True	1269.0	0.0000
ftv44	8	10	1312.00	0.00	1312.00	0.5170	0.0095	0.5000	1312.0	1.3	OPTIMAL	0.0000	True	1312.0	0.0000
ftv47	2	10	1415.00	0.00	1415.00	0.4600	0.0115	0.4400	1410.0	0.8	OPTIMAL	0.3546	True	1410.0	0.3546
ftv47	5	10	1421.00	0.00	1421.00	0.5770	0.0095	0.5700	1410.0	0.8	OPTIMAL	0.7801	True	1410.0	0.7801
ftv47	8	10	1463.40	7.59	1461.00	0.5460	0.0084	0.5300	1449.0	1.2	OPTIMAL	0.8282	True	1450.0	0.7586
ftv55	2	10	1577.30	8.26	1568.00	1.4960	0.0117	1.4800	1553.0	1.7	OPTIMAL	0.9659	True	1553.0	0.9659
ftv55	5	10	1572.40	7.23	1558.00	1.8250	0.0172	1.7900	1553.0	1.7	OPTIMAL	0.3220	False	1555.0	0.1929
ftv55	8	10	1568.50	7.34	1556.00	1.5100	0.0141	1.4900	1553.0	2.0	OPTIMAL	0.1932	True	1554.0	0.1287
ftv64	2	10	1587.00	4.22	1583.00	1.9770	0.0263	1.9300	1545.0	1.5	OPTIMAL	2.4595	False	1545.0	2.4595
ftv64	5	10	1559.30	7.06	1556.00	2.2220	0.0175	2.1900	1545.0	1.3	OPTIMAL	0.7120	False	1545.0	0.7120
ftv64	8	10	1775.00	0.00	1775.00	1.8420	0.0140	1.8100	1548.0	2.2	OPTIMAL	14.6641	True	1550.0	14.5161
ftv70	2	10	1669.00	0.00	1669.00	2.7740	0.0375	2.7000	1669.0	2.6	OPTIMAL	0.0000	False	1669.0	0.0000
ftv70	5	10	1669.00	0.00	1669.00	2.7390	0.0300	2.6900	1669.0	2.5	OPTIMAL	0.0000	False	1673.0	-0.2391
ftv70	8	10	1747.00	0.00	1747.00	7.1810	0.2662	6.9500	1716.0	5.3	OPTIMAL	1.8065	False	1716.0	1.8065
ftv80	2	10	1376.00	0.00	1376.00	5.9390	0.0574	5.8700	1376.0	4.0	OPTIMAL	0.0000	False	1376.0	0.0000
ftv80	5	10	1381.10	7.98	1376.00	7.5850	0.0474	7.5400	1376.0	4.1	OPTIMAL	0.0000	False	1380.0	-0.2899
ftv80	8	10	1376.00	0.00	1376.00	6.1820	0.0547	6.1000	1376.0	4.3	OPTIMAL	0.0000	False	1376.0	0.0000
ftv90	2	10	1467.20	2.53	1460.00	11.8420	0.0976	11.6900	1452.0	4.5	OPTIMAL	0.5510	False	1452.0	0.5510
ftv90	5	10	1483.40	8.78	1459.00	13.1230	0.0609	13.0200	1452.0	4.8	OPTIMAL	0.4821	False	1452.0	0.4821
ftv90	8	10	1530.80	23.71	1491.00	10.3900	0.0958	10.2400	1452.0	4.6	OPTIMAL	2.6860	False	1452.0	2.6860
kro124	2	10	9619.00	0.00	9619.00	0.5050	0.0151	0.4800	9619.0	21.7	OPTIMAL	0.0000	True	9831.0	-2.1564
kro124	5	10	16805.30	73.12	16738.00	1.4910	0.0242	1.4500	16595.0	23.8	OPTIMAL	0.8617	True	16951.0	-1.2566
kro124	8	10	25360.10	173.51	25076.00	4.0040	0.0267	3.9700	25036.0	24.8	OPTIMAL	0.1598	True	25607.0	-2.0737
p43	2	10	371.00	0.00	371.00	1.2620	0.0092	1.2500	371.0	0.9	OPTIMAL	0.0000	False	371.0	0.0000
p43	5	10	371.00	0.00	371.00	1.0840	0.0107	1.0700	371.0	1.3	OPTIMAL	0.0000	True	371.0	0.0000
p43	8	10	371.00	0.00	371.00	0.5560	0.0084	0.5400	371.0	1.2	OPTIMAL	0.0000	True	371.0	0.0000
rbg323	2	10	1290.40	3.06	1289.00	2308.4150	11.7794	2291.8100	1181.0	30.2	OPTIMAL	9.1448	False	1201.0	7.3272
rbg323	5	10	1289.60	4.06	1279.00	2392.1450	79.6575	2341.0300	1181.0	31.0	OPTIMAL	8.2981	False	1201.0	6.4946
rbg323	8	10	1272.20	4.29	1268.00	1794.2540	23.6106	1771.8800	1181.0	47.2	OPTIMAL	7.3666	False	1198.0	5.8431
rbg358	2	3	1174.67	11.55	1168.00	3822.4433	6.0078	3817.5000	987.0	34.2	OPTIMAL	18.3384	False	990.0	17.9798
rbg358	5	3	1150.00	15.59	1132.00	3995.2933	24.2071	3977.1100	987.0	31.5	OPTIMAL	14.6910	False	997.0	13.5406
rbg358	8	10	1094.60	5.54	1085.00	3019.8320	27.9176	2973.9100	987.0	33.2	OPTIMAL	9.9291	False	990.0	9.5960
rbg403	2	3	2098.33	4.16	2095.00	4995.1933	58.0160	4929.8400	2054.0	49.0	OPTIMAL	1.9961	False	2102.0	-0.3330
rbg403	5	3	2092.67	2.08	2091.00	5336.1367	40.4782	5308.2200	2054.0	44.3	OPTIMAL	1.8014	False	2102.0	-0.5233
rbg403	8	3	2083.00	4.58	2079.00	4353.9867	10.9903	4342.2100	2054.0	53.4	OPTIMAL	1.2171	False	2092.0	-0.6214
rbg443	2	3	2426.33	6.51	2420.00	7993.1000	65.4872	7946.4200	2370.0	74.0	OPTIMAL	2.1097	False	2401.0	0.7913
rbg443	5	3	2413.00	3.61	2409.00	8376.9300	65.1831	8308.8000	2370.0	58.0	OPTIMAL	1.6456	False	2401.0	0.3332
rbg443	8	3	2390.33	9.24	2385.00	6925.3767	21.8693	6902.3800	2370.0	62.0	OPTIMAL	0.6329	False	2401.0	-0.6664
ry48p	2	10	4426.00	0.00	4426.00	0.0590	0.0032	0.0500	4426.0	4.9	OPTIMAL	0.0000	True	4430.0	-0.0903
ry48p	5	10	5910.00	0.00	5910.00	0.2150	0.0053	0.2100	5960.0	2.2	OPTIMAL	-0.8389	True	5980.0	-1.1706
ry48p	8	10	9509.40	62.48	9461.00	0.4190	0.0099	0.4000	9461.0	4.0	OPTIMAL	0.0000	True	9471.0	-0.1056
stilt100_0	2	10	2500962.00	0.00	2500962.00	1.4180	0.0155	1.3900	2500962.0	158.8	OPTIMAL	0.0000	True	2511966.0	-0.4381
stilt100_0	5	10	6057235.50	19308.85	6039316.00	2.1680	0.0553	2.0200	5776645.0	161.5	OPTIMAL	4.5471	True	5837877.0	3.4506
stilt100_0	8	10	10682618.40	94795.35	10627479.00	11.4190	7.8480	8.1400	10123158.0	139.0	OPTIMAL	4.9819	True	10300313.0	3.1763
stilt100_1	2	10	2770087.00	0.00	2770087.00	1.6320	0.0155	1.6100	2645205.0	484.0	OPTIMAL	4.7211	True	2672450.0	3.6535
stilt100_1	5	10	6147357.30	87637.51	6064924.00	2.8670	0.0241	2.8300	5820711.0	92.4	OPTIMAL	4.1956	True	5877753.0	3.1844
stilt100_1	8	10	10792261.20	88211.03	10620777.00	23.1530	18.0487	8.0700	10066151.0	92.3	OPTIMAL	5.5098	True	10233461.0	3.7848
stilt100_2	2	10	3088627.20	82576.83	2965748.00	1.6120	0.0103	1.6000	2654301.0	139.6	OPTIMAL	11.7337	True	2682171.0	10.5727
stilt100_2	5	10	6109987.00	54913.42	5961816.00	2.1990	0.0238	2.1800	5825292.0	69.2	OPTIMAL	2.3436	True	5912671.0	0.8312
stilt100_2	8	10	10007735.20	152071.64	9744265.00	5.8050	0.0587	5.7200	9619360.0	15.6	OPTIMAL	1.2985	True	9776155.0	-0.3262
stilt100_3	2	10	3354124.00	0.00	3354124.00	2.4950	0.0196	2.4700	3327310.0	1272.4	OPTIMAL	0.8059	True	3361248.0	-0.2119
stilt100_3	5	10	6639540.50	57912.31	6552875.00	4.0900	0.0400	4.0300	6395529.0	428.2	OPTIMAL	2.4602	True	6479310.0	1.1354
stilt100_3	8	10	10217410.60	19540.40	10193007.00	7.1640	0.0829	7.0400	9911306.0	82.4	OPTIMAL	2.8422	True	10038170.0	1.5425
stilt100_4	2	10	2667252.60	6361.50	2662325.00	1.7950	0.0190	1.7800	2662325.0	82.9	OPTIMAL	0.0000	True	2671643.0	-0.3488
stilt100_4	5	10	5940481.30	14226.14	5899993.00	3.0880	0.0294	3.0400	5872971.0	27.5	OPTIMAL	0.4601	True	5908208.0	-0.1390
stilt100_4	8	10	10889608.70	26746.77	10816692.00	9.0290	0.4835	8.7900	10235892.0	38.6	OPTIMAL	5.6742	True	10332109.0	4.6901
stilt100_5	2	10	2469070.00	0.00	2469070.00	2.4590	0.0179	2.4300	2469070.0	78.1	OPTIMAL	0.0000	True	2485118.0	-0.6458
stilt100_5	5	10	6443306.20	21017.13	6436660.00	2.0060	0.0070	2.0000	6361876.0	2011.5	OPTIMAL	1.1755	True	6478185.0	-0.6410
stilt100_5	8	10	10582358.20	89517.77	10330388.00	7.7700	0.0974	7.6400	10116440.0	28.9	OPTIMAL	2.1149	True	10306629.0	0.2305
stilt100_6	2	10	2771546.00	0.00	2771546.00	2.1250	0.0217	2.1000	2722457.0	508.8	OPTIMAL	1.8031	True	2752676.0	0.6855
stilt100_6	5	10	5614189.10	67115.23	5512394.00	3.1680	0.0439	3.0900	5412361.0	32.1	OPTIMAL	1.8482	True	5476226.0	0.6605
stilt100_6	8	10	9803772.40	124969.13	9569370.00	5.4200	0.0807	5.2400	9297847.0	29.6	OPTIMAL	2.9203	True	9414120.0	1.6491
stilt100_7	2	10	3199482.00	0.00	3199482.00	2.6770	0.0157	2.6500	3088358.0	3374.5	OPTIMAL	3.5982	True	3097931.0	3.2780
stilt100_7	5	10	6145444.70	18626.14	6128473.00	3.5380	0.0312	3.5000	5904767.0	177.3	OPTIMAL	3.7886	True	5935471.0	3.2517
stilt100_7	8	10	10819708.70	102008.84	10729684.00	12.2520	1.5192	11.0000	10386931.0	196.4	OPTIMAL	3.2998	True	10451329.0	2.6633
stilt100_8	2	10	2752703.00	0.00	2752703.00	2.1690	0.0145	2.1500	2752703.0	1603.3	OPTIMAL	0.0000	True	2765915.0	-0.4777
stilt100_8	5	10	5836542.10	2302.45	5835814.00	3.4550	0.0151	3.4300	5649254.0	45.1	OPTIMAL	3.3024	True	5699532.0	2.3911
stilt100_8	8	10	10185129.80	84429.93	10034809.00	7.7000	0.1571	7.5300	9626836.0	27.4	OPTIMAL	4.2379	True	9737544.0	3.0528
stilt100_9	2	10	2611017.00	0.00	2611017.00	1.8560	0.0107	1.8400	2505203.8	78.4	OPTIMAL	4.2237	True	2529003.0	3.2429
stilt100_9	5	10	6064650.30	18797.97	6020199.00	2.3220	0.0244	2.2800	5933627.0	2435.6	OPTIMAL	1.4590	True	6006610.0	0.2262
stilt100_9	8	10	10597281.30	38915.28	10494833.00	8.0400	0.1705	7.7500	10008040.0	37.7	OPTIMAL	4.8640	True	10166167.0	3.2329
stilt316_10	2	10	4564314.00	0.00	4564314.00	62.8700	0.5649	61.7700	4181041.0	3600.1	TIME_LIMIT	9.1669	True	4259818.0	7.1481
stilt316_10	5	10	10980670.80	29854.43	10928273.00	185.4590	1.3566	183.2700	9554985.0	3600.2	TIME_LIMIT	14.3725	True	9698770.0	12.6769
stilt316_10	8	10	18673092.40	126499.59	18400108.00	618.9150	3.7709	613.9000	16947870.9	3600.1	TIME_LIMIT	8.5688	True	17928414.0	2.6310
stilt316_11	2	10	4931431.70	6436.18	4913114.00	49.8510	0.1850	49.5200	3980542.0	3600.1	TIME_LIMIT	23.4283	True	4026716.0	22.0129
stilt316_11	5	10	11693157.20	120610.87	11450325.00	168.9620	0.8522	167.7600	10183413.0	3600.1	TIME_LIMIT	12.4409	True	11182455.0	2.3954
stilt316_11	8	10	19021113.00	37865.48	18939604.00	503.4540	18.9026	469.5400	17342434.0	3600.1	TIME_LIMIT	9.2096	True	19059822.0	-0.6307
stilt316_12	2	10	4711785.30	62209.26	4546018.00	61.0780	0.2537	60.4500	4017569.0	3600.1	TIME_LIMIT	13.1535	True	4092856.0	11.0720
stilt316_12	5	10	11653269.70	95376.16	11409291.00	183.4100	1.4427	181.7400	10037273.0	3600.8	TIME_LIMIT	13.6692	True	11140562.0	2.4122
stilt316_12	8	10	18804785.20	133654.59	18639834.00	662.2050	24.4035	631.5700	17319585.0	3600.2	TIME_LIMIT	7.6229	True	18612615.0	0.1462
stilt316_13	2	10	4689906.90	31704.25	4670915.00	50.6910	0.3337	50.1200	4494027.0	3600.1	TIME_LIMIT	3.9361	True	4588059.0	1.8059
stilt316_13	5	10	11076306.00	84158.32	11034087.00	161.6620	3.7736	158.9500	9708041.0	3600.3	TIME_LIMIT	13.6593	True	10581816.0	4.2740
stilt316_13	8	10	18465974.20	273024.99	18017184.00	617.1700	26.4038	570.2600	17686421.0	3600.1	TIME_LIMIT	1.8702	True	18244999.0	-1.2486
stilt316_14	2	10	4081147.30	149153.76	3992821.00	59.4300	0.5609	58.6100	3768192.0	3600.1	TIME_LIMIT	5.9612	True	3882977.0	2.8289
stilt316_14	5	10	10723677.70	26813.39	10707025.00	162.9120	1.6203	160.0900	9772605.0	3600.2	TIME_LIMIT	9.5616	True	11648719.0	-8.0841
stilt316_14	8	10	18320549.40	118483.94	18113224.00	719.8110	11.5519	700.5100	16510486.0	3600.1	TIME_LIMIT	9.7074	True	18604883.0	-2.6426
stilt316_15	2	10	5105278.20	5368.92	5089998.00	56.6620	0.2382	56.3400	4297527.0	3600.1	TIME_LIMIT	18.4402	True	4354395.0	16.8933
stilt316_15	5	10	10913061.70	90814.91	10714551.00	143.7100	0.7320	142.2300	9517006.0	2809.0	OPTIMAL	12.5832	True	10324831.0	3.7746
stilt316_15	8	10	18440336.80	221073.69	18166254.00	623.8170	24.8275	577.4500	18039560.0	3600.1	TIME_LIMIT	0.7023	True	19808755.0	-8.2918
stilt316_16	2	10	4471365.60	22561.26	4422240.00	54.0400	0.2616	53.5800	3846876.0	3600.1	TIME_LIMIT	14.9567	True	4193972.0	5.4428
stilt316_16	5	10	11054535.70	106013.87	10902319.00	177.6540	16.3608	158.8500	9943708.0	3601.0	TIME_LIMIT	9.6404	True	11922684.0	-8.5582
stilt316_16	8	10	18790584.20	78521.04	18741818.00	623.4260	2.6342	619.9000	17507711.0	3600.1	TIME_LIMIT	7.0489	True	18183724.0	3.0692
stilt316_17	2	10	4582322.10	10419.55	4576194.00	43.9190	0.1774	43.6600	4246938.0	3600.1	TIME_LIMIT	7.7528	True	4603918.0	-0.6022
stilt316_17	5	10	12204094.20	161907.35	11962944.00	168.3590	13.7596	156.8400	10485151.0	3600.1	TIME_LIMIT	14.0942	True	12932134.0	-7.4944
stilt316_17	8	10	19410652.80	269839.92	18924592.00	578.2450	29.5099	536.7800	17726640.0	3600.3	TIME_LIMIT	6.7579	True	18621782.0	1.6261
stilt316_18	2	10	4589846.20	863.42	4588843.00	52.0620	0.3694	51.5500	3886928.0	3600.1	TIME_LIMIT	18.0583	True	4459552.0	2.8992
stilt316_18	5	10	10927492.40	37676.64	10915578.00	161.6830	0.7341	160.9400	9495934.0	3600.0	TIME_LIMIT	14.9500	True	11103032.0	-1.6883
stilt316_18	8	10	18503512.80	161571.65	18219132.00	619.7250	4.1629	614.2500	17355203.0	3600.6	TIME_LIMIT	4.9779	True	18718446.0	-2.6675
stilt316_19	2	10	4827418.70	74474.52	4787691.00	51.0250	0.3292	50.6400	4126067.0	3600.3	TIME_LIMIT	16.0352	True	4429139.0	8.0953
stilt316_19	5	10	10843548.40	19743.95	10820608.00	147.3250	1.3637	145.5100	9789199.0	3601.2	TIME_LIMIT	10.5362	True	10275779.0	5.3021
stilt316_19	8	10	17986939.00	281559.28	17649462.00	508.1490	16.3508	468.6500	16419242.0	3600.1	TIME_LIMIT	7.4926	True	18428502.0	-4.2274
td100_1	2	10	37503.00	0.00	37503.00	0.6720	0.0079	0.6600	36509.0	14.2	OPTIMAL	2.7226	True	36960.0	1.4692
td100_1	5	10	89833.30	558.41	88291.00	0.8940	0.0126	0.8700	85987.0	3.9	OPTIMAL	2.6795	True	86909.0	1.5902
td100_1	8	10	159478.00	0.00	159478.00	4.7050	0.0246	4.6800	157727.0	2.1	OPTIMAL	1.1101	False	159743.0	-0.1659
td316_10	2	10	79004.00	0.00	79004.00	22.2330	0.1518	22.0700	76669.0	25.6	OPTIMAL	3.0456	True	76986.0	2.6213
td316_10	5	10	210485.80	752.77	208388.00	69.6850	0.5297	68.8600	201465.0	16.5	OPTIMAL	3.4363	False	204331.0	1.9855
td316_10	8	10	396081.40	526.51	395581.00	270.2430	2.7730	267.5500	387300.0	37.7	OPTIMAL	2.1381	False	395088.0	0.1248
